gene,gene_name,gene_type,Log2 IP / Input Fold Change,ip_rpkm,input_rpkm
ENSG00000257802.1,MRS2P2,pseudogene,-1.2015092898177797,0.801510842432,1.8433157672599998
ENSG00000231831.1,MTHFD1P1,pseudogene,2.6645164976678615,28.892681440900002,4.55709895867
ENSG00000184459.4,BPIFC,protein_coding,-inf,0.0,0.14821622011900001
ENSG00000237941.2,KCNQ1DN,antisense,,0.0,0.0
ENSG00000263546.1,AP002517.1,miRNA,,0.0,0.0
ENSG00000225979.1,AC010746.3,antisense,,0.0,0.0
ENSG00000229422.1,RP11-262H14.5,pseudogene,,0.0,0.0
ENSG00000139644.8,TMBIM6,protein_coding,0.8402601725972398,122.355933063,68.3410295498
ENSG00000251194.2,RP1-68D18.2,sense_intronic,,0.0,0.0
ENSG00000229786.1,SNRPFP2,pseudogene,,0.0,0.0
ENSG00000221625.1,AC013283.1,miRNA,,0.0,0.0
ENSG00000185627.13,PSMD13,protein_coding,1.1243224167637447,10.243659944700001,4.69894520475
ENSG00000201317.1,RNU4-59P,snRNA,,0.0,0.0
ENSG00000270048.1,RP11-214K3.22,sense_intronic,,0.0,0.0
ENSG00000114904.8,NEK4,protein_coding,0.3838821257711891,20.5522479247,15.7506795422
ENSG00000215472.4,RPL17-C18orf32,protein_coding,-1.703466426082159,121.45906746799999,395.57098911300005
ENSG00000241112.1,RPL29P14,pseudogene,inf,0.5631223594070001,0.0
ENSG00000196459.9,TRAPPC2,protein_coding,-1.7199370253411284,1.0639524258,3.50489364833
ENSG00000234448.1,RP11-344N17.13,pseudogene,,0.0,0.0
ENSG00000222958.1,MIR1913,miRNA,,0.0,0.0
ENSG00000157106.12,SMG1,protein_coding,0.7237359450886993,24.379953265300003,14.7627287584
ENSG00000142208.11,AKT1,protein_coding,2.6797106134450965,3.72296926476,0.581053573608
ENSG00000255660.1,RERG-AS1,lincRNA,,0.0,0.0
ENSG00000128655.11,PDE11A,protein_coding,2.8130153174113097,0.625391137945,0.08899174730910002
ENSG00000202379.1,SNORA70,snoRNA,,0.0,0.0
ENSG00000260781.1,ARHGAP23P1,pseudogene,2.491550933176981,0.46339264139200004,0.0823981699823
ENSG00000251095.2,RP11-115D19.1,antisense,-inf,0.0,0.0521619342643
ENSG00000254154.3,RP4-798P15.3,processed_transcript,2.498930422375298,0.123088429266,0.0217753034315
ENSG00000224254.2,AC025627.4,pseudogene,,0.0,0.0
ENSG00000049283.13,EPN3,protein_coding,,0.0,0.0
ENSG00000215595.1,C20orf202,protein_coding,inf,0.300191327452,0.0
ENSG00000152467.5,ZSCAN1,protein_coding,,0.0,0.0
ENSG00000270947.1,AC025811.3,lincRNA,,0.0,0.0
ENSG00000255714.1,RP11-121J20.1,lincRNA,,0.0,0.0
ENSG00000100592.11,DAAM1,protein_coding,0.23690594635117843,2.69324017102,2.28538455257
ENSG00000256695.1,RP1-166H1.2,lincRNA,,0.0,0.0
ENSG00000269576.1,CTB-147N14.3,pseudogene,inf,0.402095730801,0.0
ENSG00000196344.7,ADH7,protein_coding,,0.0,0.0
ENSG00000267241.1,CYP4F10P,pseudogene,,0.0,0.0
ENSG00000270798.1,RP11-416H1.1,pseudogene,,0.0,0.0
ENSG00000187187.9,ZNF546,protein_coding,-1.0438603298455071,3.2850234947900003,6.77285457409
ENSG00000128989.6,ARPP19,protein_coding,-1.5988249351292452,13.6699365631,41.4057601879
ENSG00000266907.1,AC006116.22,pseudogene,2.287426325085124,4.21264337415,0.8629204440710001
ENSG00000169919.12,GUSB,protein_coding,2.425143087989776,14.8831215181,2.7711064834599997
ENSG00000251769.1,SNORD112,snoRNA,,0.0,0.0
ENSG00000100908.9,EMC9,protein_coding,-0.06937196341562189,0.914270911998,0.959307731209
ENSG00000049239.8,H6PD,protein_coding,3.3315746922330067,7.355609629219999,0.73065903257
ENSG00000234788.1,HSPA8P3,pseudogene,,0.0,0.0
ENSG00000130720.8,FIBCD1,protein_coding,,0.0,0.0
ENSG00000244564.1,RP11-14D22.1,lincRNA,,0.0,0.0
ENSG00000264357.1,MIR4648,miRNA,,0.0,0.0
ENSG00000166888.6,STAT6,protein_coding,inf,0.197664596415,0.0
ENSG00000237107.3,RP11-256G5.1,pseudogene,,0.0,0.0
ENSG00000166477.8,LEO1,protein_coding,-0.5891770277044892,8.24749670683,12.4074378628
ENSG00000260994.1,RP11-14K3.3,pseudogene,-inf,0.0,0.373140835208
ENSG00000174276.5,ZNHIT2,protein_coding,,0.0,0.0
ENSG00000249786.2,EAF1-AS1,antisense,1.8774420796291496,0.45716888865599997,0.12442575565300001
ENSG00000034713.3,GABARAPL2,protein_coding,-1.641719883844034,4.04694898209,12.6280024943
ENSG00000160746.8,ANO10,protein_coding,1.6188341866148215,5.71474735991,1.8607129812599998
ENSG00000250345.2,RP11-780M14.1,pseudogene,,0.0,0.0
ENSG00000121413.8,ZSCAN18,protein_coding,2.2443575993520195,8.25652718861,1.7425227503999998
ENSG00000183513.4,COA5,protein_coding,-1.150665336482173,3.62374686999,8.04530725094
ENSG00000226029.1,RP4-798A10.2,lincRNA,1.7168354744224517,0.517405344677,0.15740261207599998
ENSG00000243779.1,RP11-681N23.1,pseudogene,-2.1476711369174617,94.6784670772,419.531573331
ENSG00000109944.6,C11orf63,protein_coding,0.1165637074844064,0.477178536819,0.440140901656
ENSG00000241351.1,IGKV3-11,IG_V_gene,,0.0,0.0
ENSG00000223896.2,CCNJP2,pseudogene,,0.0,0.0
ENSG00000213694.3,S1PR3,protein_coding,0.8525673809319562,0.631904102765,0.349947439438
ENSG00000230381.2,RP4-655J12.5,lincRNA,,0.0,0.0
ENSG00000260729.1,RP11-106M3.2,processed_transcript,1.2689428830584548,3.36186696959,1.3950528274399998
ENSG00000252158.1,SNORA72,snoRNA,,0.0,0.0
ENSG00000200646.1,Y_RNA,misc_RNA,,0.0,0.0
ENSG00000238354.1,snoU13,snoRNA,,0.0,0.0
ENSG00000249932.1,RP11-395P13.2,lincRNA,,0.0,0.0
ENSG00000204261.4,XXbac-BPG246D15.8,processed_transcript,,0.0,0.0
ENSG00000268777.1,CTD-3073N11.9,antisense,,0.0,0.0
ENSG00000237226.1,RPS3AP39,pseudogene,,0.0,0.0
ENSG00000224166.1,PRYP1,pseudogene,,0.0,0.0
ENSG00000213014.3,VN2R17P,pseudogene,,0.0,0.0
ENSG00000255220.1,DDX18P5,pseudogene,0.22685088732130035,9.76553425317,8.34463002253
ENSG00000214326.2,RPL31P1,pseudogene,,0.0,0.0
ENSG00000264246.1,RP11-138C24.2,pseudogene,,0.0,0.0
ENSG00000257222.1,RP11-554E23.4,antisense,,0.0,0.0
ENSG00000237077.1,AC105399.2,pseudogene,-1.3991899482338221,6.3581388402,16.7698103523
ENSG00000219608.3,HIGD1AP16,pseudogene,0.4989304250639864,0.935615747155,0.6620708988849999
ENSG00000232389.1,RP11-134K13.2,pseudogene,-0.46630415832265043,13.7714132884,19.0261120756
ENSG00000172292.10,CERS6,protein_coding,-0.04182842345684365,21.1606763677,21.783173734200002
ENSG00000225131.1,PSME2P2,pseudogene,0.7619648401513794,8.23235089867,4.8545569598
ENSG00000206672.1,Y_RNA,misc_RNA,,0.0,0.0
ENSG00000259747.1,RP11-275I4.2,processed_transcript,,0.0,0.0
ENSG00000231684.2,RP11-416K24.2,pseudogene,-0.40796016801025003,5.674412949959999,7.528859378
ENSG00000232934.3,RP11-324O2.3,antisense,,0.0,0.0
ENSG00000238958.1,AC098649.1,miRNA,,0.0,0.0
ENSG00000224311.1,RP11-40H20.4,antisense,,0.0,0.0
ENSG00000268636.1,CTB-33G10.11,antisense,,0.0,0.0
ENSG00000104960.11,PTOV1,protein_coding,2.9312380547351276,2.1794476388499997,0.285730012812
ENSG00000201509.1,Y_RNA,misc_RNA,,0.0,0.0
ENSG00000249239.2,RP11-428L21.2,pseudogene,3.3062853473338283,12.6418552266,1.2779673214700003
ENSG00000201119.1,U1,snRNA,,0.0,0.0
ENSG00000252556.1,U6,snRNA,,0.0,0.0
ENSG00000132357.9,CARD6,protein_coding,0.0653681783869368,0.9305042621230001,0.889284216474
ENSG00000200138.1,Y_RNA,misc_RNA,,0.0,0.0
ENSG00000265047.1,AC026992.1,miRNA,,0.0,0.0
ENSG00000252677.1,SNORA81,snoRNA,,0.0,0.0
ENSG00000235811.1,RP11-510N19.3,pseudogene,,0.0,0.0
ENSG00000271583.1,RP11-638D14.1,pseudogene,,0.0,0.0
ENSG00000227332.1,RP11-38M15.11,lincRNA,,0.0,0.0
ENSG00000232395.1,RP3-399L15.1,lincRNA,,0.0,0.0
ENSG00000224027.1,RP1-231P7P.1,lincRNA,,0.0,0.0
ENSG00000199855.1,U6,snRNA,,0.0,0.0
ENSG00000206644.1,U6,snRNA,,0.0,0.0
ENSG00000255819.2,KLRK1,protein_coding,0.9423800708445891,0.365116033787,0.18999677811500001
ENSG00000248514.1,CTC-338M12.1,antisense,,0.0,0.0
ENSG00000099899.10,TRMT2A,protein_coding,1.3897939995292814,0.7891487187289999,0.301154373155
ENSG00000115607.5,IL18RAP,protein_coding,inf,0.325596813837,0.0
ENSG00000257179.1,HMGN2P6,pseudogene,0.49893041584439585,153.819358011,108.847378408
ENSG00000232897.2,RP11-191L9.5,pseudogene,,0.0,0.0
ENSG00000197838.4,CYP2A13,protein_coding,,0.0,0.0
ENSG00000249581.2,CLRN2,protein_coding,,0.0,0.0
ENSG00000207152.1,SNORA67,snoRNA,1.083892915933998,15.9123472292,7.5067156842100005
ENSG00000224613.2,RP11-153F1.1,antisense,,0.0,0.0
ENSG00000242439.1,CTD-2349P21.1,pseudogene,,0.0,0.0
ENSG00000271624.1,RP11-651K21.1,pseudogene,,0.0,0.0
ENSG00000231049.1,OR52B5P,pseudogene,,0.0,0.0
ENSG00000200163.1,SNORD115-18,snoRNA,,0.0,0.0
ENSG00000174514.8,MFSD4,protein_coding,1.5965019097444428,0.6477057206019999,0.214181901468
ENSG00000227500.5,SCAMP4,protein_coding,3.4895437162409864,0.8284138608249999,0.07375475539489999
ENSG00000152766.5,ANKRD22,protein_coding,,0.0,0.0
ENSG00000252667.1,RNA5SP523,rRNA,,0.0,0.0
ENSG00000255395.1,CTD-2562J17.2,processed_transcript,,0.0,0.0
ENSG00000119042.11,SATB2,protein_coding,1.1258597768362502,8.72135753475,3.9963777021399998
ENSG00000203411.2,AC090519.2,pseudogene,,0.0,0.0
ENSG00000251971.1,U6,snRNA,,0.0,0.0
ENSG00000198467.8,TPM2,protein_coding,2.5315386373100135,0.497487421034,0.08604250367960001
ENSG00000244086.1,RPS20P35,pseudogene,-1.8026068500505765,47.9420552793,167.245861744
ENSG00000241247.1,AC006378.3,processed_transcript,-0.501069573585289,0.7706834840350001,1.09071936445
ENSG00000170919.11,TPT1-AS1,processed_transcript,0.5035470495682665,0.35580601040200005,0.25097502948100003
ENSG00000266987.1,RP11-354P11.8,antisense,,0.0,0.0
ENSG00000139372.10,TDG,protein_coding,-0.7208753878136558,17.458708134200002,28.7751250461
ENSG00000251768.1,RNA5SP217,rRNA,,0.0,0.0
ENSG00000225986.1,RP3-340N1.5,antisense,,0.0,0.0
ENSG00000257666.1,CBX3P5,pseudogene,,0.0,0.0
ENSG00000164867.6,NOS3,protein_coding,inf,0.0811793541591,0.0
ENSG00000238962.1,RNU7-176P,snRNA,,0.0,0.0
ENSG00000231148.1,HMGB1P7,pseudogene,,0.0,0.0
ENSG00000255129.1,RP11-839D17.3,antisense,-inf,0.0,0.528033725648
ENSG00000207608.1,MIR127,miRNA,,0.0,0.0
ENSG00000101811.8,CSTF2,protein_coding,2.4525643610440326,15.011143882699999,2.74232137477
ENSG00000200822.1,Y_RNA,misc_RNA,,0.0,0.0
ENSG00000097007.13,ABL1,protein_coding,3.4993824545757,17.4816589756,1.5458365045200002
ENSG00000252568.1,RNU7-28P,snRNA,,0.0,0.0
ENSG00000255074.1,RP11-140L24.3,pseudogene,,0.0,0.0
ENSG00000166801.11,FAM111A,protein_coding,-1.2532698732933076,1.3646624288999998,3.2530973470899998
ENSG00000105261.5,OVOL3,protein_coding,,0.0,0.0
ENSG00000267781.1,AC006116.26,pseudogene,,0.0,0.0
ENSG00000247121.2,CTD-2260A17.2,protein_coding,1.3121619153188244,0.233800390559,0.0941553791668
ENSG00000130307.7,USHBP1,protein_coding,,0.0,0.0
ENSG00000115641.13,FHL2,protein_coding,-0.08616279985301238,0.9377554685189999,0.995467745088
ENSG00000233364.1,RP11-203P2.1,processed_transcript,,0.0,0.0
ENSG00000270424.1,RP11-1348G14.6,pseudogene,,0.0,0.0
ENSG00000111261.9,MANSC1,protein_coding,0.17173938841949965,2.65477841119,2.35683712146
ENSG00000240634.1,RP11-1348G14.1,pseudogene,-4.616546795351008,1.0409231375799999,25.535109462399998
ENSG00000203878.7,CHIAP2,pseudogene,,0.0,0.0
ENSG00000226478.2,UPF3AP1,pseudogene,-1.11997940413516,2.9790668002099996,6.47481906421
ENSG00000200427.1,Y_RNA,misc_RNA,,0.0,0.0
ENSG00000204161.9,C10orf128,protein_coding,,0.0,0.0
ENSG00000173976.11,RAX2,protein_coding,,0.0,0.0
ENSG00000165449.7,SLC16A9,protein_coding,0.11706734379961761,8.26683930802,7.62252247992
ENSG00000266896.1,RP1-266L20.9,sense_intronic,-inf,0.0,0.313355844668
ENSG00000245059.2,RP11-303E16.7,lincRNA,-inf,0.0,0.15667791961
ENSG00000266806.1,RP11-744K17.3,pseudogene,-0.1479508639982475,7.28558428772,8.07238812593
ENSG00000206090.4,AP000350.7,pseudogene,,0.0,0.0
ENSG00000255381.1,AP001258.5,pseudogene,,0.0,0.0
ENSG00000172216.4,CEBPB,protein_coding,0.7619648360294106,2.35738479568,1.3901325320500002
ENSG00000136122.11,BORA,protein_coding,-0.7257620172492527,6.54757788472,10.828213497
ENSG00000207109.1,SNORD38,snoRNA,,0.0,0.0
ENSG00000200379.1,RN7SKP45,misc_RNA,,0.0,0.0
ENSG00000177291.3,GJD4,protein_coding,,0.0,0.0
ENSG00000141741.7,MIEN1,protein_coding,-0.05746293193911895,1.7842449707499999,1.8567462156999999
ENSG00000113520.6,IL4,protein_coding,,0.0,0.0
ENSG00000258073.1,RP11-1079J22.1,pseudogene,,0.0,0.0
ENSG00000166582.5,CENPV,protein_coding,0.6012529497927298,25.079192567800003,16.531732801700002
ENSG00000126790.7,L3HYPDH,protein_coding,-0.006402297399364091,1.66297681291,1.67037306146
ENSG00000225832.1,RP3-348I23.3,pseudogene,,0.0,0.0
ENSG00000261303.1,RP11-160C18.2,pseudogene,,0.0,0.0
ENSG00000199177.1,MIR31,miRNA,,0.0,0.0
ENSG00000253506.1,NACA2,protein_coding,-1.834806970988314,68.4775835807,244.27575327099999
ENSG00000070540.8,WIPI1,protein_coding,1.6883125984993312,1.61903101352,0.502368539069
ENSG00000164885.8,CDK5,protein_coding,1.660516523896058,1.4701788617299998,0.465055614823
ENSG00000230056.1,DDX6P1,pseudogene,0.013503614091089421,3.3512648204900004,3.32004335275
ENSG00000106608.12,URGCP,protein_coding,2.715704539765907,8.656167365189999,1.31770173876
ENSG00000158411.6,MITD1,protein_coding,-2.2821357161569917,0.951071478493,4.62598758217
ENSG00000199780.1,Y_RNA,misc_RNA,,0.0,0.0
ENSG00000254498.1,CTD-2119L1.1,pseudogene,,0.0,0.0
ENSG00000244125.1,AC078882.1,processed_transcript,,0.0,0.0
ENSG00000133895.10,MEN1,protein_coding,2.7561067426944446,2.71300106354,0.401586553965
ENSG00000265554.1,RP11-419J16.1,lincRNA,,0.0,0.0
ENSG00000123975.4,CKS2,protein_coding,-2.9161507521442545,13.6138586218,102.76141706
ENSG00000227301.1,RP11-384P7.5,lincRNA,,0.0,0.0
ENSG00000252226.1,AL451051.1,miRNA,,0.0,0.0
ENSG00000258581.2,RP11-638I2.10,pseudogene,-4.748237585000382,0.823470024037,22.1314431421
ENSG00000243389.1,AC012442.5,processed_transcript,,0.0,0.0
ENSG00000257557.1,RP11-84G21.1,antisense,-1.0283165724234344,0.070280164485,0.143346436981
ENSG00000237503.2,RP5-998N21.3,pseudogene,,0.0,0.0
ENSG00000260769.1,RP11-491F9.5,lincRNA,,0.0,0.0
ENSG00000226442.2,AC006037.2,lincRNA,,0.0,0.0
ENSG00000173267.9,SNCG,protein_coding,,0.0,0.0
ENSG00000232387.2,SKA2P1,pseudogene,-1.2380351499967508,5.563185761540001,13.1222793126
ENSG00000215945.2,AC021613.1,miRNA,,0.0,0.0
ENSG00000136048.9,DRAM1,protein_coding,1.0083873165999528,1.59983253066,0.795279328064
ENSG00000227149.1,AC092156.3,pseudogene,,0.0,0.0
ENSG00000253803.1,RP11-101E19.7,pseudogene,,0.0,0.0
ENSG00000227802.1,DNAJB3,pseudogene,,0.0,0.0
ENSG00000148840.6,PPRC1,protein_coding,3.021664078580778,14.7175733654,1.8122774430200002
ENSG00000198054.7,DSCR8,protein_coding,,0.0,0.0
ENSG00000225949.1,RP3-358H7.1,pseudogene,,0.0,0.0
ENSG00000228917.1,RP11-544M22.8,antisense,inf,0.217407999113,0.0
ENSG00000234287.1,RP11-761N21.2,pseudogene,-1.0068618596462924,195.01326443099998,391.88602235
ENSG00000271315.1,WI2-2221J1.1,pseudogene,,0.0,0.0
ENSG00000174953.9,DHX36,protein_coding,-0.12447126581414536,6.45589820255,7.0376272142
ENSG00000158604.10,TMED4,protein_coding,0.11931192066154295,20.8876063959,19.229686681500002
ENSG00000153560.7,UBP1,protein_coding,0.7127989710393963,6.62289966922,4.04086465854
ENSG00000226906.1,TTTY4,lincRNA,,0.0,0.0
ENSG00000269223.1,AL158091.1,protein_coding,,0.0,0.0
ENSG00000226419.2,RP11-31F15.1,processed_transcript,0.23538894245578462,1.53985263147,1.3080369949
ENSG00000112031.11,MTRF1L,protein_coding,-1.496152037711187,5.59366628119,15.7791350848
ENSG00000234297.2,RP11-54D18.4,pseudogene,-1.074254903339416,19.8162476528,41.7257709863
ENSG00000207956.1,MIR579,miRNA,,0.0,0.0
ENSG00000140104.9,C14orf79,protein_coding,2.921900886832791,1.7298617594299999,0.228260932386
ENSG00000258028.1,RP11-148E17.1,lincRNA,,0.0,0.0
ENSG00000213448.3,RP11-425J20.1,pseudogene,0.5286778436982427,0.58080497478,0.402608035524
ENSG00000270226.1,AC006548.26,pseudogene,,0.0,0.0
ENSG00000122692.7,SMU1,protein_coding,0.9168936753713067,27.4943560018,14.562336173199999
ENSG00000118855.13,MFSD1,protein_coding,-0.7090950583704324,3.18630937788,5.20890964491
ENSG00000131885.12,KRT17P1,pseudogene,,0.0,0.0
ENSG00000270090.1,RP11-529E10.7,lincRNA,-1.3697280945734644,0.24103172764400002,0.6228786656840001
ENSG00000167600.9,CYP2S1,protein_coding,inf,0.7556142539,0.0
ENSG00000267924.1,RP11-255H23.4,lincRNA,,0.0,0.0
ENSG00000221400.1,U3,snoRNA,,0.0,0.0
ENSG00000199634.1,RNU4-79P,snRNA,,0.0,0.0
ENSG00000169446.4,MMGT1,protein_coding,-1.5791665837754494,9.97080767225,29.7924932116
ENSG00000236212.1,AC009262.2,lincRNA,,0.0,0.0
ENSG00000201217.1,Y_RNA,misc_RNA,,0.0,0.0
ENSG00000228816.1,AK3P5,pseudogene,,0.0,0.0
ENSG00000188056.7,TREML4,protein_coding,,0.0,0.0
ENSG00000077044.5,DGKD,protein_coding,2.7919248269677444,4.11211373105,0.593761452114
ENSG00000218337.1,RP4-724P12.1,pseudogene,-0.5010695856885641,2.1279048408700003,3.0115437571900006
ENSG00000268155.1,AL161450.1,protein_coding,,0.0,0.0
ENSG00000257084.1,U47924.27,antisense,,0.0,0.0
ENSG00000165487.9,MICU2,protein_coding,-0.8462065650635102,11.2526553334,20.2296596129
ENSG00000178363.3,CALML3,protein_coding,,0.0,0.0
ENSG00000260810.1,CTD-2547L24.4,lincRNA,,0.0,0.0
ENSG00000216123.1,AC012119.1,miRNA,,0.0,0.0
ENSG00000242477.1,CTD-2161E19.1,pseudogene,0.17700233267080503,62.1479166872,54.9722563976
ENSG00000204950.2,LRRC10B,protein_coding,,0.0,0.0
ENSG00000103248.12,MTHFSD,protein_coding,1.181945090729233,2.13783379606,0.942264898179
ENSG00000264748.1,AC025470.1,miRNA,,0.0,0.0
ENSG00000244194.2,RN7SL218P,misc_RNA,,0.0,0.0
ENSG00000143434.11,SEMA6C,protein_coding,4.105280192274578,0.49623212296,0.028831842433
ENSG00000223677.1,OR2AD1P,pseudogene,,0.0,0.0
ENSG00000243792.1,AC064843.1,pseudogene,,0.0,0.0
ENSG00000240791.1,RP11-100G15.5,pseudogene,,0.0,0.0
ENSG00000241144.2,RN7SL728P,misc_RNA,,0.0,0.0
ENSG00000256574.2,OR13A1,protein_coding,inf,0.11080794814099999,0.0
ENSG00000132003.5,ZSWIM4,protein_coding,2.4989304277516364,0.20468461121,0.0362103044683
ENSG00000198945.3,L3MBTL3,protein_coding,-0.0568389961197784,4.20498303751,4.37395681651
ENSG00000269318.1,AC007292.3,antisense,0.4989303471390588,0.13277374090500002,0.0939548473876
ENSG00000162385.6,MAGOH,protein_coding,-0.6315661302128628,9.37356888713,14.5219629646
ENSG00000233368.2,RP11-277L2.3,lincRNA,0.4989305003060391,0.864939782586,0.6120583489679999
ENSG00000242849.2,ALDOAP1,pseudogene,inf,4.92090366076,0.0
ENSG00000239719.1,RP4-800G7.1,pseudogene,-0.07657174718848113,136.256840343,143.684098208
ENSG00000239171.1,snoU13,snoRNA,,0.0,0.0
ENSG00000271309.1,RP1-85D24.2,pseudogene,,0.0,0.0
ENSG00000251680.1,CTC-575N7.1,antisense,-inf,0.0,0.18140839953200003
ENSG00000266341.1,RP5-890E16.4,antisense,,0.0,0.0
ENSG00000165118.10,C9orf64,protein_coding,1.0618234116351999,13.4114672759,6.42444473082
ENSG00000110080.14,ST3GAL4,protein_coding,2.373399578082813,0.595315277945,0.114890088391
ENSG00000183337.12,BCOR,protein_coding,2.4048335237538825,54.659258469399994,10.321354871799999
ENSG00000100097.7,LGALS1,protein_coding,inf,0.43998764403800006,0.0
ENSG00000224289.1,IFIT6P,pseudogene,,0.0,0.0
ENSG00000231035.1,RPL7L1P9,pseudogene,0.4318162231487405,13.5739737093,10.062765865800001
ENSG00000234043.3,RP11-56M3.1,pseudogene,inf,0.9695695444299999,0.0
ENSG00000222102.1,RN7SKP232,misc_RNA,,0.0,0.0
ENSG00000207643.1,Z95704.1,miRNA,,0.0,0.0
ENSG00000168367.5,RP11-158I3.2,lincRNA,,0.0,0.0
ENSG00000106153.12,CHCHD2,protein_coding,-1.008922019189895,48.562344287600006,97.727195223
ENSG00000168961.12,LGALS9,protein_coding,-inf,0.0,0.08949099972069999
ENSG00000252855.1,AC134878.1,miRNA,,0.0,0.0
ENSG00000125999.6,BPIFB1,protein_coding,inf,0.0187427019437,0.0
ENSG00000239027.1,snoU13,snoRNA,,0.0,0.0
ENSG00000182973.14,CNOT10,protein_coding,0.4360126200220124,13.964945928199999,10.3225354104
ENSG00000152092.10,ASTN1,protein_coding,3.4133624251780397,6.49475614733,0.609590757382
ENSG00000164744.8,SUN3,protein_coding,-inf,0.0,0.19935819666700003
ENSG00000225091.1,SNORA71A,processed_transcript,1.4989304082745063,14.0410655194,4.96794811662
ENSG00000250978.1,RP11-357D18.1,processed_transcript,,0.0,0.0
ENSG00000211874.1,TRAJ15,TR_J_pseudogene,,0.0,0.0
ENSG00000261752.1,RP11-244B22.1,pseudogene,,0.0,0.0
ENSG00000243587.6,C6orf183,polymorphic_pseudogene,-inf,0.0,0.0674646887042
ENSG00000200377.1,SNORD56,snoRNA,,0.0,0.0
ENSG00000212158.1,SNORD66,snoRNA,,0.0,0.0
ENSG00000179978.10,RP11-1319K7.1,pseudogene,0.1862351822383075,5.926324546869999,5.2086245696399995
ENSG00000124831.14,LRRFIP1,protein_coding,0.271928704326084,2.89147557055,2.39475357745
ENSG00000264885.1,RP11-815I9.4,sense_intronic,1.7632710326246177,29.0066420821,8.54476227868
ENSG00000238068.1,ZNF630-AS1,antisense,,0.0,0.0
ENSG00000227882.1,PRKRIRP6,pseudogene,,0.0,0.0
ENSG00000225760.1,RP11-365P13.3,lincRNA,1.7355549661545426,2.44155246622,0.733182275212
ENSG00000221038.1,RNU6ATAC7P,snRNA,,0.0,0.0
ENSG00000149305.2,HTR3B,protein_coding,0.49893042775379465,0.10431811150499999,0.0738187508444
ENSG00000258693.1,RP11-436M15.3,lincRNA,,0.0,0.0
ENSG00000226772.1,CTA-747E2.10,antisense,,0.0,0.0
ENSG00000173728.6,C1orf100,protein_coding,,0.0,0.0
ENSG00000188290.6,HES4,protein_coding,inf,0.8618396090970001,0.0
ENSG00000219547.1,RPL17P25,pseudogene,inf,0.43403113180299996,0.0
ENSG00000076258.5,FMO4,protein_coding,-0.9942780905838534,0.408162011487,0.8130927915189999
ENSG00000200389.1,U6,snRNA,,0.0,0.0
ENSG00000242922.2,RPL21P104,pseudogene,,0.0,0.0
ENSG00000164830.13,OXR1,protein_coding,-1.0640595250482852,4.77165550305,9.97660817219
ENSG00000212594.1,U8,snoRNA,,0.0,0.0
ENSG00000258449.1,RP11-713N11.4,antisense,,0.0,0.0
ENSG00000169951.5,ZNF764,protein_coding,2.4762103558938433,4.869352170959999,0.8750998167380001
ENSG00000225036.1,RP11-414B7.1,pseudogene,inf,0.290753621257,0.0
ENSG00000259427.2,DPPA5P2,pseudogene,,0.0,0.0
ENSG00000204923.2,FBXO48,protein_coding,-0.8527450025051116,0.529050051567,0.9554293657100001
ENSG00000185186.4,LINC00313,lincRNA,,0.0,0.0
ENSG00000230584.1,CCT5P2,pseudogene,1.472163523335083,39.5570039603,14.2579803468
ENSG00000201619.1,SNORA67,snoRNA,,0.0,0.0
ENSG00000253852.1,CTB-140J7.2,antisense,,0.0,0.0
ENSG00000143178.8,TBX19,protein_coding,0.49893042304720736,0.528613897996,0.374063690316
ENSG00000224049.1,RP11-30O15.1,lincRNA,,0.0,0.0
ENSG00000187010.14,RHD,protein_coding,inf,0.0728204868161,0.0
ENSG00000041802.6,LSG1,protein_coding,1.117459787197744,17.3767122902,8.009007411889998
ENSG00000198965.3,OR10R2,protein_coding,,0.0,0.0
ENSG00000264121.1,AL157775.1,miRNA,,0.0,0.0
ENSG00000147905.13,ZCCHC7,protein_coding,-0.9606220963563931,2.8043805225200003,5.45774207403
ENSG00000213165.2,AC090425.1,pseudogene,-0.37553867196176827,0.698315347359,0.9059411602940001
ENSG00000263365.1,AC123788.1,miRNA,,0.0,0.0
ENSG00000182841.8,RRP7B,pseudogene,2.493169969627719,3.81819440019,0.678170807478
